started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-02 13:34:26.748000+00:00,2023-12-02 13:40:21.022000+00:00,354,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-02 13:35:10.484000+00:00,2023-12-02 13:42:47.569000+00:00,457,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-12-02 13:35:16.186000+00:00,2023-12-02 13:42:58.523000+00:00,462,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-12-02 13:35:50.995000+00:00,2023-12-02 13:57:27.582000+00:00,1296,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135
2023-12-02 13:40:12.879000+00:00,2023-12-02 13:44:21.597000+00:00,248,412,Jakob kirke,langs Torggata,59.917866,10.754898,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-02 13:42:51.014000+00:00,2023-12-02 13:45:49.960000+00:00,178,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,737,Munkegata,langs Oslo gate,59.908255,10.7678
2023-12-02 13:42:59.999000+00:00,2023-12-02 13:53:19.954000+00:00,619,748,Hydroparken,langs Drammensveien,59.914145,10.715505,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-12-02 13:43:58.263000+00:00,2023-12-02 13:48:33.123000+00:00,274,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-12-02 13:47:00.386000+00:00,2023-12-02 13:52:35.790000+00:00,335,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2023-12-02 13:47:02.480000+00:00,2023-12-02 13:53:15.288000+00:00,372,444,AHO,langs Maridalsveien,59.925265,10.750462,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-02 13:49:25.683000+00:00,2023-12-02 13:56:20.404000+00:00,414,412,Jakob kirke,langs Torggata,59.917866,10.754898,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2023-12-02 13:55:04.546000+00:00,2023-12-02 14:01:31.033000+00:00,386,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-12-02 13:57:16.335000+00:00,2023-12-02 14:12:39.095000+00:00,922,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
2023-12-02 13:59:13.182000+00:00,2023-12-02 14:05:22.106000+00:00,368,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-02 13:59:28.534000+00:00,2023-12-02 14:02:01.557000+00:00,153,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857
2023-12-02 14:00:17.120000+00:00,2023-12-02 14:04:28.114000+00:00,250,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2023-12-02 14:01:14.848000+00:00,2023-12-02 14:12:19.059000+00:00,664,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,610,Sotahjørnet,ved Strømsveien,59.9099822,10.7914482
2023-12-02 14:02:08.882000+00:00,2023-12-02 14:08:09.382000+00:00,360,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2023-12-02 14:02:11.882000+00:00,2023-12-02 14:11:03.686000+00:00,531,599,Paléhaven,langs Strandgata,59.910331,10.75011,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-02 14:02:51.685000+00:00,2023-12-02 14:06:58.146000+00:00,246,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-02 14:03:16.847000+00:00,2023-12-02 14:15:41.979000+00:00,745,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-12-02 14:03:22.039000+00:00,2023-12-02 14:14:17.293000+00:00,655,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-12-02 14:07:43.475000+00:00,2023-12-02 14:17:22.891000+00:00,579,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-02 14:11:36.483000+00:00,2023-12-02 14:14:06.003000+00:00,149,748,Hydroparken,langs Drammensveien,59.914145,10.715505,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2023-12-02 14:12:24.237000+00:00,2023-12-02 14:18:06.469000+00:00,342,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-12-02 14:15:30.602000+00:00,2023-12-02 14:20:54.352000+00:00,323,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-12-02 14:19:17.804000+00:00,2023-12-02 14:23:58.534000+00:00,280,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2023-12-02 14:20:50.167000+00:00,2023-12-02 14:30:45.902000+00:00,595,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894
2023-12-02 14:20:56.524000+00:00,2023-12-02 14:35:45.261000+00:00,888,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2023-12-02 14:20:58.136000+00:00,2023-12-02 14:36:14.070000+00:00,915,429,Thune,ved bomringen,59.92208,10.68588,473,Majorstuveien,langs Maries gate,59.926697,10.716195
2023-12-02 14:21:39.940000+00:00,2023-12-02 14:25:01.062000+00:00,201,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892
2023-12-02 14:22:47.306000+00:00,2023-12-02 14:37:40.212000+00:00,892,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,2304,Hedmarksgata,ved Jordal Amfi,59.91178403655783,10.783884345957915
2023-12-02 14:22:53.995000+00:00,2023-12-02 14:29:15.572000+00:00,381,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-12-02 14:23:51.272000+00:00,2023-12-02 14:31:42.955000+00:00,471,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-02 14:26:22.765000+00:00,2023-12-02 14:38:45.045000+00:00,742,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-02 14:26:28.054000+00:00,2023-12-02 14:34:47.243000+00:00,499,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-02 14:26:56.821000+00:00,2023-12-02 14:45:37.779000+00:00,1120,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,407,Sagene bussholdeplass,langs Kierschovs gate,59.937743,10.751648
2023-12-02 14:29:56.513000+00:00,2023-12-02 14:46:27.884000+00:00,991,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2023-12-02 14:30:21.672000+00:00,2023-12-02 14:42:56.271000+00:00,754,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072
2023-12-02 14:34:11.829000+00:00,2023-12-02 14:43:02.214000+00:00,530,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-02 14:37:22.220000+00:00,2023-12-02 14:41:59.331000+00:00,277,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2023-12-02 14:43:34.826000+00:00,2023-12-02 15:08:26.724000+00:00,1491,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2023-12-02 14:43:38.207000+00:00,2023-12-02 14:49:53.446000+00:00,375,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-12-02 14:46:42.292000+00:00,2023-12-02 14:49:51.338000+00:00,189,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-02 14:48:21.503000+00:00,2023-12-02 14:56:16.850000+00:00,475,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2023-12-02 14:49:31.905000+00:00,2023-12-02 14:54:28.668000+00:00,296,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2023-12-02 14:50:03.047000+00:00,2023-12-02 15:04:30.879000+00:00,867,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-12-02 14:52:06.061000+00:00,2023-12-02 14:58:04.285000+00:00,358,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627
2023-12-02 14:52:16.204000+00:00,2023-12-02 14:55:53.140000+00:00,216,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2023-12-02 14:53:44.777000+00:00,2023-12-02 15:01:08.824000+00:00,444,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2023-12-02 14:54:39.319000+00:00,2023-12-02 15:00:55.696000+00:00,376,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-02 14:59:07.023000+00:00,2023-12-02 15:06:10.884000+00:00,423,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2023-12-02 15:01:32.243000+00:00,2023-12-02 15:02:54.167000+00:00,81,528,Nedre Slottsgate,ved Grensen,59.913245,10.743669,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-02 15:01:41.303000+00:00,2023-12-02 15:14:49.458000+00:00,788,442,Vulkan,ved Maridalsveien,59.92251,10.75101,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-02 15:03:24.286000+00:00,2023-12-02 15:06:54.847000+00:00,210,462,Stensparken,ved Sporveisgata,59.92714,10.730981,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894
2023-12-02 15:04:02.174000+00:00,2023-12-02 15:09:07.514000+00:00,305,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-12-02 15:06:34.650000+00:00,2023-12-02 15:10:37.966000+00:00,243,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-12-02 15:07:16.079000+00:00,2023-12-02 15:13:03.866000+00:00,347,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-02 15:07:44.357000+00:00,2023-12-02 15:12:05.136000+00:00,260,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2023-12-02 15:09:14.926000+00:00,2023-12-02 15:36:17.512000+00:00,1622,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2023-12-02 15:10:15.455000+00:00,2023-12-02 15:13:44.405000+00:00,208,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2023-12-02 15:11:14.610000+00:00,2023-12-02 15:16:23.606000+00:00,308,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-02 15:11:19.793000+00:00,2023-12-02 15:13:22.831000+00:00,123,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-02 15:11:45.021000+00:00,2023-12-02 15:16:57.311000+00:00,312,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2023-12-02 15:12:37.312000+00:00,2023-12-02 15:15:19.069000+00:00,161,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,500,Anker Hotel,langs Storgata,59.9172794,10.7581553
2023-12-02 15:14:42.375000+00:00,2023-12-02 15:19:44.207000+00:00,301,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-12-02 15:14:51.963000+00:00,2023-12-02 15:20:11.047000+00:00,319,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2023-12-02 15:16:05.332000+00:00,2023-12-02 15:37:47.173000+00:00,1301,412,Jakob kirke,langs Torggata,59.917866,10.754898,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641
2023-12-02 15:16:47.950000+00:00,2023-12-02 15:37:44.143000+00:00,1256,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-12-02 15:20:16.187000+00:00,2023-12-02 15:25:56.452000+00:00,340,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2023-12-02 15:24:15.100000+00:00,2023-12-02 15:32:21.918000+00:00,486,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615
2023-12-02 15:25:18.338000+00:00,2023-12-02 15:30:46.064000+00:00,327,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2023-12-02 15:26:38.460000+00:00,2023-12-02 15:33:36.510000+00:00,418,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,737,Munkegata,langs Oslo gate,59.908255,10.7678
2023-12-02 15:33:06.777000+00:00,2023-12-02 15:39:37.543000+00:00,390,737,Munkegata,langs Oslo gate,59.908255,10.7678,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-02 15:34:13.903000+00:00,2023-12-02 15:41:28.587000+00:00,434,599,Paléhaven,langs Strandgata,59.910331,10.75011,600,Dyvekes bru,ved skatepark,59.905323,10.7689579
2023-12-02 15:38:05.206000+00:00,2023-12-02 15:52:36.237000+00:00,871,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2023-12-02 15:38:25.741000+00:00,2023-12-02 15:42:09.960000+00:00,224,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2023-12-02 15:38:27.072000+00:00,2023-12-02 15:41:54.878000+00:00,207,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2023-12-02 15:42:45.686000+00:00,2023-12-02 15:49:55.112000+00:00,429,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-02 15:43:09.087000+00:00,2023-12-02 15:47:11.459000+00:00,242,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,545,Arkaden Sør,langs Dronningens gate,59.9119691,10.7478583
2023-12-02 15:49:16.284000+00:00,2023-12-02 15:55:59.531000+00:00,403,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796
2023-12-02 15:50:24.609000+00:00,2023-12-02 16:02:11.402000+00:00,706,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-02 15:51:37.881000+00:00,2023-12-02 15:54:44.884000+00:00,187,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2023-12-02 15:55:59.339000+00:00,2023-12-02 16:07:21.946000+00:00,682,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-12-02 15:56:06.831000+00:00,2023-12-02 15:59:50.604000+00:00,223,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192,624,Dælenenggata,ved Fagerheimgata,59.9287502718149,10.767546377298158
2023-12-02 15:57:27.307000+00:00,2023-12-02 16:01:51.942000+00:00,264,577,Arkaden Nord,langs Dronningens gate,59.9121472,10.7480527,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2023-12-02 16:00:15.238000+00:00,2023-12-02 16:03:17.714000+00:00,182,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719,412,Jakob kirke,langs Torggata,59.917866,10.754898
2023-12-02 16:01:41.361000+00:00,2023-12-02 16:14:52.794000+00:00,791,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2023-12-02 16:03:30.843000+00:00,2023-12-02 16:10:23.896000+00:00,413,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,459,Valkyrieplassen,ved Bogstadveien,59.9281319,10.71842
2023-12-02 16:10:22.887000+00:00,2023-12-02 16:21:41.712000+00:00,678,580,Georg Morgenstiernes hus,ved Moltke Moes vei,59.939025551395765,10.723002619643406,410,Landstads gate,langs Uelands gate,59.929005,10.7496755
2023-12-02 16:10:44.100000+00:00,2023-12-02 16:15:36.729000+00:00,292,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,737,Munkegata,langs Oslo gate,59.908255,10.7678
2023-12-02 16:12:10.233000+00:00,2023-12-02 16:18:17.255000+00:00,367,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-02 16:13:07.386000+00:00,2023-12-02 16:18:10.314000+00:00,302,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-02 16:17:27.445000+00:00,2023-12-02 16:23:31.424000+00:00,363,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-12-02 16:17:56.907000+00:00,2023-12-02 16:21:20.076000+00:00,203,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641
2023-12-02 16:20:11.583000+00:00,2023-12-02 16:28:03.528000+00:00,471,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-02 16:22:07.247000+00:00,2023-12-02 16:39:03.757000+00:00,1016,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-02 16:27:35.865000+00:00,2023-12-02 16:48:51.708000+00:00,1275,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302
2023-12-02 16:31:28.751000+00:00,2023-12-02 16:34:26.036000+00:00,177,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,483,Hausmanns gate,ved Røde Kors,59.915451,10.758328
2023-12-02 16:32:20.537000+00:00,2023-12-02 16:41:35.078000+00:00,554,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-12-02 16:39:52.942000+00:00,2023-12-02 16:49:51.986000+00:00,599,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2023-12-02 16:40:08.967000+00:00,2023-12-02 16:41:16.991000+00:00,68,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-12-02 16:40:30.170000+00:00,2023-12-02 16:51:06.531000+00:00,636,473,Majorstuveien,langs Maries gate,59.926697,10.716195,566,Hoff terrasse holdeplass,langs Hoffsveien,59.92732814272898,10.675499599893328
2023-12-02 16:41:04.555000+00:00,2023-12-02 16:48:12.984000+00:00,428,500,Anker Hotel,langs Storgata,59.9172794,10.7581553,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2023-12-02 16:41:23.101000+00:00,2023-12-02 16:50:50.168000+00:00,567,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312
2023-12-02 16:41:45.468000+00:00,2023-12-02 16:47:10.961000+00:00,325,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892
2023-12-02 16:43:15.606000+00:00,2023-12-02 16:52:27.900000+00:00,552,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923
2023-12-02 16:43:25.953000+00:00,2023-12-02 16:52:30.520000+00:00,544,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923
2023-12-02 16:44:17.486000+00:00,2023-12-02 16:48:31.151000+00:00,253,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2023-12-02 16:46:09.759000+00:00,2023-12-02 16:51:09.422000+00:00,299,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2023-12-02 16:48:57.097000+00:00,2023-12-02 16:53:40.489000+00:00,283,737,Munkegata,langs Oslo gate,59.908255,10.7678,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-12-02 16:56:30.277000+00:00,2023-12-02 17:02:02.683000+00:00,332,412,Jakob kirke,langs Torggata,59.917866,10.754898,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-12-02 17:01:15.110000+00:00,2023-12-02 17:08:07.015000+00:00,411,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2023-12-02 17:01:43.611000+00:00,2023-12-02 17:05:47.079000+00:00,243,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-12-02 17:03:50.622000+00:00,2023-12-02 17:11:28.835000+00:00,458,613,Schives gate,ved Arno Bergs plass,59.92095635370271,10.714055629614734,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-12-02 17:05:18.665000+00:00,2023-12-02 17:13:36.157000+00:00,497,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-02 17:08:40.442000+00:00,2023-12-02 17:20:06.680000+00:00,686,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,525,Myraløkka Øst,ved Bentsenbrua,59.937205,10.7605813
2023-12-02 17:09:24.058000+00:00,2023-12-02 17:24:25.824000+00:00,901,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-02 17:09:52.312000+00:00,2023-12-02 17:30:45.243000+00:00,1252,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628
2023-12-02 17:11:58.524000+00:00,2023-12-02 17:27:06.925000+00:00,908,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2023-12-02 17:13:04.994000+00:00,2023-12-02 17:15:49.485000+00:00,164,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-12-02 17:13:13.937000+00:00,2023-12-02 17:24:06.837000+00:00,652,744,Hallénparken,ved Vogts gate,59.9315302,10.762169,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-12-02 17:13:22.532000+00:00,2023-12-02 17:26:32.581000+00:00,790,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
2023-12-02 17:14:03.361000+00:00,2023-12-02 17:25:05.739000+00:00,662,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-02 17:15:54.212000+00:00,2023-12-02 17:21:53.465000+00:00,359,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
